,Outage_sec_perweek,MonthlyCharge,Bandwidth_GB_Year,churn_dummy
2266,7.569971,235.1591,1345.843812,0
2267,9.71297,277.6513,2914.993204,0
2268,18.31879,245.1283,2674.664142,1
2269,7.090931,142.4827,1652.589596,0
2270,9.086285,212.6557,1237.129631,1
2271,11.55219,139.965,1002.753144,1
2272,13.49337,235.1372,1588.073926,1
2273,8.740627,240.1149,2018.432674,1
2274,9.462517,152.4579,1586.408716,0
2275,9.331181,270.1604,2657.509636,1
2276,10.60544,127.475,785.7678294,0
2277,5.306158,92.45514,1966.502807,0
2278,12.9755,159.965,843.9673513,0
2279,9.708487,167.4564,1067.709253,0
2280,14.67669,219.9902,921.6285886,0
2281,6.924593,242.6326,1177.660151,1
2282,9.660222,157.4698,1067.650921,0
2283,5.711911,149.9778,570.5832494,0
2284,10.38533,172.4624,1791.953298,0
2285,10.43098,255.1372,1151.849425,1
2286,10.74227,194.9992,1217.367061,1
2287,8.941573,164.967,1465.141784,1
2288,9.877819,104.9781,841.0151958,0
2289,12.62231,152.4579,949.5030179,0
2290,12.51589,194.9581,968.2908707,1
2291,5.255272,162.4526,2471.127552,0
2292,11.56658,160.0013,499.7241703,0
2293,9.35093,114.9976,553.4713761,0
2294,5.050186,159.9794,1403.290023,1
2295,17.74402,210.1051,2230.867361,1
2296,13.68251,174.9581,1511.485403,0
2297,11.95606,245.132,1403.556394,1
2298,6.139202,265.147,1523.207235,1
2299,11.6577,92.5018,641.192229,0
2300,10.25643,172.4555,655.4787829,0
2301,11.96338,245.147,1550.381641,1
2302,9.299708,202.4433,479.1497047,1
2303,9.962708,225.1457,2259.182707,1
2304,7.96371,194.9768,1444.696816,1
2305,5.566561,104.9629,842.4625146,0
2306,7.473832,117.4872,1844.034359,0
2307,11.2307,119.9568,2020.782911,1
2308,9.700795,245.147,1147.794876,1
2309,13.04796,179.9476,635.2980162,0
2310,11.12455,242.6573,1642.269113,1
2311,7.711119,160.0122,560.0748491,1
2312,8.06957,257.6375,1799.882577,1
2313,4.131287,154.9919,1515.049953,1
2314,9.257301,207.4811,2300.741445,1
2315,9.73327,134.9509,1201.308416,0
2316,8.719019,124.9607,792.7917972,1
2317,5.353483,167.4847,2281.384323,1
2318,8.008225,187.656,1749.384846,1
2319,5.099569,139.9792,767.624909,0
2320,10.37097,159.965,1557.64411,0
2321,7.828963,172.4871,1065.848768,0
2322,9.527541,149.9483,295.9085258,1
2323,7.908108,257.6375,2446.187988,1
2324,13.19755,104.9643,2006.106282,0
2325,10.17344,132.5127,1498.47689,0
2326,7.160613,255.1198,1903.763394,1
2327,9.267577,207.6386,739.280489,1
2328,11.3134,197.6288,1883.901145,1
2329,7.09874,129.9915,1190.326671,1
2330,10.02228,127.4738,837.2390946,0
2331,13.6576,204.961,1158.223413,0
2332,7.614454,245.147,1760.757293,1
2333,10.12576,149.9928,711.8524934,0
2334,11.57698,154.9919,1475.953048,0
2335,4.06907,194.9768,829.6494763,1
2336,14.56169,217.484,1904.888901,1
2337,16.22817,107.5286,517.7918192,0
2338,10.0764,117.5152,1183.953112,0
2339,10.2213,162.4713,465.629346,0
2340,13.5599,159.9349,1389.232023,1
2341,11.98918,149.9776,984.1544122,1
2342,9.409715,220.1323,731.9309009,1
2343,16.88379,222.6792,1040.201495,1
2344,14.06327,172.4579,1686.444218,0
2345,9.270527,195.0062,1646.32071,0
2346,12.80286,162.4526,1181.038508,0
2347,11.17461,152.4555,2148.657258,0
2348,8.4836,139.9349,2221.185633,1
2349,13.99538,182.447,995.3738841,1
2350,4.528985,184.9797,2441.738277,0
2351,5.147124,197.4725,1151.98874,1
2352,12.80754,265.147,2212.360308,1
2353,9.204904,159.9476,822.7908952,1
2354,11.63888,157.4698,419.4107069,0
2355,11.24506,139.965,2089.469335,0
2356,9.326198,124.9935,880.6292606,0
2357,15.65819,144.9607,488.6462667,0
2358,11.98003,172.4441,612.0541917,0
2359,3.978796,147.5031,1149.144476,0
2360,10.80628,169.9378,1982.143037,0
2361,10.22095,220.1185,1317.291468,1
2362,7.732668,127.482,315.1395676,0
2363,10.45028,164.9647,2031.533699,1
2364,11.913,147.4713,639.7154381,1
2365,12.46778,210.1518,1473.485303,1
2366,6.933869,174.9699,950.7410569,1
2367,11.58268,235.1591,1542.3033,1
2368,10.40504,222.65,1446.937317,0
2369,10.51146,220.1149,1553.818731,1
2370,6.063243,137.4698,1184.335827,1
2371,15.92158,242.6143,1045.435988,1
2372,11.31675,192.4885,1493.681751,0
2373,11.07048,172.4705,1531.239282,1
2374,10.68049,142.4713,2698.307074,1
2375,15.77718,149.9483,325.5857485,0
2376,15.33257,159.9942,867.3610228,0
2377,15.85825,220.1149,1853.873709,1
2378,13.56065,104.9643,812.2973605,1
2379,9.395636,179.9794,1939.097667,1
2380,13.96002,127.4887,1617.794287,0
2381,8.929747,129.9598,1253.992994,1
2382,10.55112,137.4392,1103.759867,0
2383,9.566251,147.5031,896.304005,0
2384,8.082,139.9349,1813.71251,0
2385,14.67215,172.4567,1757.468385,1
2386,12.20597,114.9728,293.0174607,0
2387,10.77215,204.9634,1849.738644,0
2388,9.39907,107.482,1262.469988,0
2389,8.079021,172.4742,598.858359,1
2390,9.40182,179.9656,490.2102038,0
2391,9.726798,255.1417,881.9915619,1
2392,7.690569,114.9509,988.8476688,0
2393,14.36615,225.1457,2257.255977,1
2394,7.663075,162.497,1400.182241,0
2395,10.4255,210.1051,1923.446501,1
2396,10.18198,190.1737,1140.769093,0
2397,10.22727,174.9755,815.588724,0
2398,6.152569,200.1323,1432.922873,1
2399,14.61583,157.4836,1279.70353,0
2400,9.807188,210.127,970.6301192,1
2401,3.985414,117.4392,1058.643568,0
2402,8.729509,129.9621,1110.224942,0
2403,10.9733,187.656,969.0951508,1
2404,10.31976,152.4798,1427.811261,0
2405,8.783413,192.4404,571.8948363,1
2406,7.403382,144.9607,718.2708269,0
2407,6.51399,162.4818,2000.801151,0
2408,11.45158,112.4844,1649.813925,0
2409,9.461247,187.6094,2147.084163,1
2410,6.214679,257.6513,1790.477112,1
2411,8.608975,159.9794,1361.469601,0
2412,10.31889,152.5022,1436.441637,0
2413,6.566599,159.9656,1702.870167,0
2414,12.06638,230.1051,1868.995632,1
2415,7.11372,114.9838,839.5696843,0
2416,10.31167,127.4887,878.7758477,1
2417,7.709204,275.1198,1687.100467,1
2418,9.942905,184.9634,1352.42705,1
2419,4.266815,152.4884,1076.021746,0
2420,11.07111,127.482,1064.163449,0
2421,10.23565,194.9581,1505.877788,1
2422,10.62896,164.967,1444.44469,1
2423,15.21772,159.983,916.275075,0
2424,9.134223,127.4421,963.6972905,1
2425,9.346821,237.6549,2353.047822,1
2426,12.94729,112.4551,1038.379263,0
2427,9.41977,152.4555,1832.163914,0
2428,7.352338,220.1149,2168.702608,0
2429,9.520453,179.9476,2023.901526,1
2430,11.16575,172.4567,964.1421939,1
2431,14.77223,139.9875,1606.733876,0
2432,12.13147,159.9794,1163.473611,0
2433,6.35624,164.9647,1559.056164,1
2434,11.07762,157.4836,1338.084542,0
2435,9.871425,200.1185,2643.645671,1
2436,9.358906,182.4538,552.2795704,1
2437,13.13329,242.6573,2336.999053,1
2438,8.546853,139.965,1077.685443,1
2439,8.71185,169.9447,918.6663119,1
2440,9.355553,184.9785,1227.405249,0
2441,11.4017,149.9776,886.9671382,1
2442,10.48505,222.6281,1585.087297,1
2443,13.83841,222.6326,1328.874126,1
2444,10.43682,242.6106,1792.520072,1
2445,10.39103,179.9476,462.2211376,0
2446,13.52535,235.1372,1244.139414,1
2447,10.10656,262.6106,2215.644479,1
2448,9.945653,117.4872,1009.028786,0
2449,12.36189,204.9797,1382.061516,0
2450,9.31867,92.5018,505.1435902,0
2451,9.649624,212.6695,1391.330245,1
2452,6.551988,139.9349,1046.765683,1
2453,8.991756,230.1051,1122.653549,0
2454,13.0395,242.6143,868.2420268,1
2455,11.341,162.497,1322.686843,0
2456,11.15686,129.9483,712.4768186,1
2457,14.29507,139.965,826.331106,1
2458,3.464197,182.4433,1983.907992,1
2459,14.68158,127.4601,1881.485804,0
2460,10.67296,154.9755,1588.984136,1
2461,11.91227,152.4579,1290.155524,0
2462,9.589426,134.9509,2320.785912,0
2463,12.9317,140.0013,2373.467756,0
2464,7.935518,112.4844,1068.577042,0
2465,9.320977,197.4702,1151.905186,1
2466,16.12913,129.9621,2207.805016,0
2467,13.15586,197.4702,1839.162665,0
2468,6.985784,187.6094,2392.010213,1
2469,11.18568,192.4404,1584.550026,1
2470,8.554768,137.4684,1819.57724,0
2471,14.26456,139.9512,1627.959422,0
2472,15.88055,152.5022,716.6438092,1
2473,12.79546,194.9525,1066.183659,1
2474,9.731762,174.9768,1030.224777,1
2475,15.21575,192.4705,1661.346466,1
2476,9.63933,182.49,1058.595152,1
2477,9.164653,149.9621,792.1819969,0
2478,12.49263,217.484,2083.650225,1
2479,9.779093,242.6281,1002.004764,1
2480,14.54789,132.466,2062.862632,1
2481,13.01594,147.4713,950.7941169,0
2482,11.04209,117.4392,2497.717707,0
2483,7.405469,202.4433,1572.076515,0
2484,10.66838,140.0013,1462.964796,0
2485,12.3917,162.4676,1457.580613,0
2486,9.380891,142.4713,899.976724,1
2487,16.19038,255.1198,1966.201755,1
2488,18.44059,275.1336,2596.374524,0
2489,8.669476,200.1185,2223.458561,1
2490,9.237382,200.1652,1131.789188,1
2491,10.91998,147.4738,602.6894614,1
2492,10.99018,232.6415,929.5655793,1
2493,7.095061,127.4601,1123.647592,0
2494,9.490979,194.9581,589.6405069,1
2495,6.548344,210.1051,2329.543371,1
2496,7.891279,179.9476,1742.811202,0
2497,10.58295,154.9755,2007.430866,0
2498,7.787876,182.447,750.9484926,0
2499,13.14319,222.6281,1224.80823,1
2500,13.36184,137.4686,459.9710645,0
2501,6.478653,152.5104,1610.027119,0
2502,14.06909,162.4713,2391.497324,0
2503,7.832718,169.9447,1811.777309,0
2504,9.183616,162.4713,2113.691713,0
2505,13.88216,162.4827,936.2693881,0
2506,10.63565,182.4676,1204.76304,0
2507,11.35287,119.9568,2296.853164,0
2508,2.094319,162.447,2859.041314,0
2509,10.42305,182.4833,1123.252119,0
2510,9.83124,147.4601,834.8359967,0
2511,8.183544,159.9349,1256.923905,1
2512,4.649681,164.967,1700.500703,1
2513,9.447787,194.9663,1864.932987,1
2514,8.834633,240.1149,1367.523632,1
2515,12.70547,160.0013,1507.684892,0
2516,7.499758,242.6326,1663.204506,1
2517,4.280086,200.1323,1687.301468,1
2518,6.965079,149.9447,2281.632997,1
2519,11.16639,149.9776,1115.211468,0
2520,13.54662,207.4754,2267.526558,1
2521,10.34504,172.4705,1547.513225,0
2522,8.80007,159.9656,808.7858345,1
2523,13.25797,232.6707,1045.919275,1
2524,14.10578,255.1555,864.371328,1
2525,12.38127,179.9656,1811.884356,0
2526,12.51035,252.624,662.5967184,1
2527,11.05354,112.4551,254.7465501,0
2528,8.263688,184.9785,1036.098256,0
2529,7.603034,142.4689,2062.922234,1
2530,7.062036,255.1336,2600.878739,1
2531,6.529096,190.1737,1765.073078,1
2532,12.72846,220.1323,1498.783318,1
2533,13.85374,79.97886,804.9040342,0
2534,8.067406,162.447,950.4411542,1
2535,8.889321,137.4392,587.7258611,1
2536,7.255194,147.4421,1559.752741,0
2537,5.6162,184.9853,570.4516207,1
2538,9.842896,104.9629,1406.070492,0
2539,12.15458,179.9656,485.4228279,0
2540,8.978709,127.4738,1280.53691,0
2541,5.071108,149.9378,1025.253482,1
2542,11.98305,207.4811,2913.842578,0
2543,8.552086,245.132,991.6890153,1
2544,12.96774,182.497,2227.799509,0
2545,6.252401,132.466,945.7273128,1
2546,5.707982,172.4579,1655.992508,0
2547,8.613955,242.6573,981.3822842,1
2548,12.67157,242.6326,1398.131991,1
2549,10.45992,147.4783,373.1383878,0
2550,6.847776,172.4733,1284.333326,0
2551,13.93304,155.0084,1364.293464,0
2552,10.94745,222.6143,1654.594921,1
2553,11.40109,232.6415,676.2344842,1
2554,9.241887,202.6829,1153.214047,1
2555,6.726035,222.6792,837.2614393,1
2556,7.683895,147.4421,1246.67277,0
2557,10.45012,137.4698,1364.959051,0
2558,13.56355,199.9902,1606.823213,1
2559,10.59909,152.4952,2343.988024,0
2560,7.353978,172.4705,1108.077901,1
2561,8.738173,139.9861,1307.834074,1
2562,6.923674,184.9647,1907.20649,0
2563,10.66687,167.4564,1686.417922,0
2564,2.820841,245.1283,1501.093332,1
2565,9.040639,127.4887,954.2700173,0
2566,6.754503,230.1051,1170.676993,1
2567,8.249498,139.9568,436.2297665,0
2568,15.8001,174.9768,1965.462483,1
2569,9.956429,137.4686,494.8412692,0
2570,11.10537,162.4833,1636.48816,0
2571,18.77915,179.9476,528.989098,0
2572,11.2971,182.447,961.4048126,0
2573,7.526996,167.4564,720.6519058,1
2574,11.71667,139.9792,1820.926895,0
2575,8.063233,152.466,530.0519539,0
2576,10.06942,162.4676,1466.444336,1
2577,8.417611,277.6513,1288.15613,1
2578,7.655763,194.9663,1815.26546,1
2579,8.578558,162.447,2206.253895,0
2580,9.044468,174.9768,917.029715,1
2581,10.84353,142.5007,2095.926619,0
2582,12.23081,194.9744,2231.25397,0
2583,10.35484,217.4702,1524.881001,1
2584,11.74908,202.6362,1929.992785,1
2585,12.38931,167.4564,1508.478673,0
2586,8.884262,207.4974,1117.284921,1
2587,6.304689,162.4827,1381.77131,0
2588,12.82818,124.9781,2354.102724,0
2589,10.42511,240.1149,722.2139832,1
2590,12.17307,149.9447,1619.686288,1
2591,9.308406,139.9875,1342.337702,0
2592,10.82274,112.4551,874.0562063,0
2593,13.03399,104.9643,2203.565459,0
2594,14.64439,175.1331,986.8685971,1
2595,11.06501,92.5018,1031.540479,0
2596,9.811647,162.4937,1183.503581,1
2597,13.91858,139.965,3068.956506,1
2598,9.650519,159.9656,1326.411799,0
2599,13.58247,140.0049,2005.474189,0
2600,6.136428,159.9794,1827.076857,0
2601,9.656318,82.49655,923.1400229,0
2602,14.27424,207.4754,2099.82555,1
2603,7.942358,159.9349,460.5286853,0
2604,9.749545,202.65,1589.753327,1
2605,11.26128,124.9781,296.0266799,0
2606,8.650145,252.6378,1362.782508,1
2607,10.96431,162.447,1292.032339,1
2608,9.906298,124.9607,673.250968,0
2609,9.513517,277.6375,1947.058707,1
2610,8.846501,232.6378,1136.589804,1
2611,4.791388,140.0049,530.0667964,0
2612,5.549034,159.9512,1439.925812,0
2613,8.776267,220.1478,736.3553892,1
2614,7.89302,182.4762,1863.348549,1
2615,8.355446,107.5286,476.7850753,0
2616,6.322552,255.1417,3119.385384,1
2617,9.916894,129.9621,861.7738077,0
2618,10.1125,139.9349,1584.241573,0
2619,10.02298,202.65,1756.610979,1
2620,10.53533,162.4937,924.1809843,1
2621,8.848665,172.4705,2080.564441,0
2622,8.568261,162.4982,1208.504726,0
2623,10.79675,162.5005,3042.656083,0
2624,11.70586,147.4421,935.4475784,1
2625,4.254491,114.9728,798.0189824,0
2626,10.76274,165.0182,822.9997439,1
2627,9.720452,275.1336,2765.521967,1
2628,7.590769,255.1555,1461.269401,0
2629,10.997,162.4713,1438.002278,1
2630,8.401275,187.656,680.4074741,1
2631,13.42037,137.4872,464.4350832,0
2632,9.466427,217.4702,1483.466725,1
2633,13.4046,127.5112,831.986868,0
2634,10.47559,149.9913,650.0225046,1
2635,10.7882,164.967,965.4344564,1
2636,9.545723,197.484,2275.291432,1
2637,12.06193,137.4836,2593.650846,0
2638,11.88241,184.9647,428.5644943,0
2639,16.08459,124.9781,1759.464436,0
2640,9.438856,222.6143,1134.14173,1
2641,10.33351,139.9816,1236.291583,0
2642,8.983351,142.5007,2126.056803,0
2643,10.7808,240.1149,1024.131285,1
2644,12.11645,164.9889,336.3711095,1
2645,8.997143,194.9768,758.9886777,1
2646,6.530306,137.4686,1688.294747,0
2647,9.976783,220.1185,1761.265371,1
2648,10.54543,182.4676,793.8062657,0
2649,11.6043,179.9476,2020.896358,0
2650,9.824765,134.9509,296.7260391,0
2651,11.79632,107.4806,862.6906733,1
2652,6.914264,172.4885,1003.080929,1
2653,12.06529,149.9621,2646.099689,0
2654,11.13605,162.447,1525.81124,0
2655,13.31371,245.147,2536.53749,1
2656,12.83511,252.6378,1225.184798,0
2657,10.19664,159.9875,877.2126863,1
2658,13.31326,142.4827,2058.120961,1
2659,9.072518,184.9853,1063.793472,1
2660,6.015014,147.4421,707.2606071,0
2661,4.641244,210.138,1421.06817,0
2662,8.943512,132.4798,1715.911701,0
2663,12.25739,159.9942,834.0925038,1
2664,13.77913,184.9647,1272.863604,0
2665,7.328353,182.49,1092.512913,1
2666,15.12772,255.1665,1200.461726,1
2667,14.32552,127.4421,1069.18746,0
2668,9.181711,179.9794,1800.326325,0
2669,11.58885,202.65,1725.323883,1
2670,11.80835,119.9897,1516.686884,1
2671,9.235801,252.624,924.6142337,1
2672,12.03055,127.4421,2082.052634,0
2673,7.701754,182.4433,2329.310551,0
2674,11.13448,195.0062,1341.508482,0
2675,12.99114,187.4847,967.8404944,1
2676,11.55503,139.9678,492.0307787,0
2677,10.26872,159.9512,1289.426725,0
2678,5.547264,132.466,2609.91314,0
2679,12.33937,127.4586,968.8124201,1
2680,9.360451,149.9483,964.5339675,0
2681,5.272185,194.9663,1406.140722,0
2682,12.18282,154.9618,1495.619695,0
2683,10.68361,120.0035,1034.133433,0
2684,7.043901,127.4421,1108.726166,0
2685,4.652367,172.4555,761.9139877,0
2686,11.83935,220.1615,1686.732783,1
2687,16.16998,147.4783,2047.373281,0
2688,9.097873,79.97886,1244.129071,0
2689,12.41174,164.9785,1395.575443,1
2690,11.64528,172.4579,981.2775952,1
2691,8.721081,257.6549,2074.948906,1
2692,15.35399,184.967,601.2192303,0
2693,12.20093,147.4601,532.1499344,0
2694,5.566881,117.472,542.7248776,0
2695,15.31929,240.1149,1133.808688,0
2696,10.2098,174.9882,2540.062525,1
2697,8.659247,217.484,714.7114049,1
2698,12.84399,184.9797,2258.203171,1
2699,10.19629,169.9741,1119.402193,0
2700,14.47447,129.9763,1214.354546,1
2701,9.289829,147.4421,1429.845787,1
2702,10.00097,149.9598,1150.114958,1
2703,17.44685,192.4705,1544.180199,1
2704,10.81239,152.4579,944.8425929,1
2705,4.06556,182.4653,518.7305953,1
2706,8.92923,159.9656,617.6429974,1
2707,11.30999,220.1615,1581.59431,1
2708,10.98554,182.49,1146.502548,1
2709,10.44775,105.011,155.5067148,0
2710,6.654657,232.6415,1021.747631,1
2711,10.27957,104.9629,374.332233,1
2712,16.84547,152.509,1170.830123,1
2713,6.652103,194.9663,1667.732624,1
2714,14.62764,165.0113,2047.681612,0
2715,9.653367,174.9755,2790.931185,0
2716,12.1002,169.9378,1620.352713,0
2717,12.48083,172.4733,1193.771492,0
2718,8.90737,207.4811,730.8534585,1
2719,11.38017,182.49,1176.899402,1
2720,7.131124,162.4653,1076.138741,0
2721,12.94698,124.9643,868.8224639,0
2722,9.31691,172.4871,977.9373731,0
2723,12.33102,159.965,1245.735579,1
2724,9.532535,245.1612,1042.042108,1
2725,8.855708,194.9744,438.8374341,1
2726,11.92649,255.1336,2017.913692,1
2727,5.942798,117.4872,1197.872957,0
2728,7.427575,265.1283,922.2317794,1
2729,9.093452,127.5067,723.6126048,0
2730,13.64111,137.4684,909.0225293,0
2731,11.86197,139.9678,839.1770355,0
2732,8.884712,192.4885,1262.191241,0
2733,7.88571,199.9902,2884.562817,0
2734,13.20709,147.4421,1438.080654,0
2735,10.3891,104.9629,807.0176026,1
2736,6.228557,210.127,818.8755109,0
2737,11.28384,207.6094,1738.296024,0
2738,5.371834,232.6228,1107.738951,1
2739,6.185,197.4945,1696.96925,1
2740,10.10886,127.475,825.6485531,1
2741,5.269672,127.4421,1087.358783,1
2742,12.15104,252.6378,1322.914498,1
2743,6.162241,152.466,1318.102379,0
2744,9.217962,232.6415,998.0643375,1
2745,12.10772,132.466,1718.405985,1
2746,11.78093,204.9634,1836.91871,0
2747,8.227196,210.1518,2083.424243,1
2748,5.57327,230.1051,1332.732935,0
2749,3.27964,267.6647,1636.428296,1
2750,3.059459,222.65,1158.10468,1
2751,9.367555,169.9447,1169.714886,1
2752,14.48109,242.6143,1369.012136,1
2753,12.01958,172.4624,387.3140839,0
2754,12.7185,162.4653,1810.906541,0
2755,6.796318,149.9447,1425.150573,1
2756,5.737969,149.9915,631.6069096,0
2757,7.618887,172.4705,1601.994832,1
2758,11.26555,204.9797,895.0975786,1
2759,9.505342,157.4698,223.4765826,0
2760,8.304309,157.4698,1221.300132,1
2761,4.823366,217.4725,731.2638925,0
2762,12.01856,207.6386,2150.497966,1
2763,10.67666,147.4564,1732.048832,1
2764,8.343598,149.9915,540.3210772,1
2765,8.630403,179.9476,904.6029537,0
2766,10.3229,192.4567,649.075085,1
2767,4.509935,172.4579,1204.289565,1
2768,5.959998,232.652,2274.334534,1
2769,10.90456,119.9568,1711.957507,0
2770,11.44963,92.45514,1287.261282,0
2771,11.17062,197.4702,1813.141473,1
2772,7.365589,169.9741,1326.083123,0
2773,11.35748,164.9853,2037.009094,0
2774,9.635516,169.9378,663.9805561,0
2775,13.45991,172.4567,2615.909854,0
2776,9.79011,182.4433,1598.041286,1
2777,9.22053,127.4783,2030.890872,0
2778,8.63279,120.0035,1595.672481,0
2779,11.48109,137.4684,1461.63528,0
2780,9.850349,124.9935,452.390983,0
2781,6.257899,184.967,1594.517874,0
2782,10.45045,139.983,1165.890091,1
2783,9.21677,210.138,2087.462333,0
2784,10.30116,172.4579,733.0960018,0
2785,11.91801,227.4754,694.2731917,1
2786,9.662081,132.466,1290.636519,0
2787,7.154983,127.4601,2166.207365,0
2788,8.73353,102.4746,655.1704765,0
2789,4.984535,139.9979,1989.74777,0
2790,9.818035,152.4441,1795.595369,1
2791,7.290001,267.6647,2210.449566,1
2792,12.22851,172.4555,673.8697136,0
2793,11.64795,159.9875,602.0049206,0
2794,10.37839,182.447,1357.88248,1
2795,7.319997,130.0064,380.7812664,1
2796,9.457995,172.4885,1838.415776,1
2797,12.55328,139.9678,991.6943982,0
2798,15.71715,149.9741,1313.391104,0
2799,4.945596,265.147,1018.286618,1
2800,10.5802,117.4392,1069.152457,1
2801,10.42441,127.4887,921.8193418,1
2802,12.10189,242.6281,1387.096942,0
2803,14.08029,202.6362,1481.311788,1
2804,10.35591,200.1185,1376.444987,1
2805,12.47126,210.127,1215.186143,1
2806,12.24189,124.9781,1131.849487,0
2807,13.15573,149.9928,993.4525617,1
2808,10.15032,124.9935,1404.351494,0
2809,8.528837,119.9897,1283.330518,1
2810,11.6262,265.1283,1186.556596,1
2811,10.25116,214.9525,1325.414246,0
2812,8.383382,162.4689,1864.692477,1
2813,4.742341,147.5031,1078.756333,0
2814,11.57381,150.0208,1501.37548,0
2815,9.92207,174.991,945.3922235,0
2816,13.42022,172.4733,702.1831409,1
2817,11.02021,149.9778,458.1425479,0
2818,9.610448,137.4872,1271.791514,0
2819,12.5508,220.1615,1829.634417,1
2820,9.074415,184.9797,1977.058574,1
2821,2.874643,230.1051,1152.27854,0
2822,6.80751,222.65,1057.31768,1
2823,4.628556,149.989,670.3465702,0
2824,12.97945,192.4404,1538.887965,1
2825,9.108418,142.4526,1322.429941,0
2826,12.52668,152.466,1167.924948,0
2827,12.84461,255.1555,1380.765825,1
2828,6.597598,172.4555,675.3184526,1
2829,14.413,159.9805,472.1439723,1
2830,10.17097,235.1591,1114.048401,1
2831,11.05648,117.472,962.301603,0
2832,7.831413,172.4441,1593.966861,0
2833,8.758616,230.1051,885.0263451,0
2834,2.463144,184.9853,1418.813901,1
2835,9.329583,124.9781,1185.107111,0
2836,6.029026,152.4884,1072.186545,0
2837,9.909339,190.1599,1161.691491,1
2838,10.17293,164.967,1206.589518,0
2839,9.570126,174.9768,2588.430434,0
2840,11.31573,232.6228,1983.300598,1
2841,12.76234,169.9447,1323.764927,0
2842,7.834846,112.4551,463.9097938,0
2843,11.09531,220.1185,2794.920011,1
2844,5.561109,220.1149,2181.086069,1
2845,15.02079,152.4742,1993.401196,1
2846,6.101071,157.4698,867.8924387,0
2847,10.43971,225.132,1540.445045,1
2848,12.98257,164.9889,1064.595704,0
2849,9.983208,207.6386,935.8715835,1
2850,6.458755,222.6654,1014.955092,1
2851,8.044454,159.9794,1603.711289,0
2852,11.61411,169.9671,1580.727843,1
2853,11.33707,204.9496,1264.373724,0
2854,9.974199,245.1612,1151.054935,1
2855,7.681019,169.9447,447.1773574,1
2856,6.327621,182.49,1301.393401,1
2857,14.11844,212.6228,1227.924743,0
2858,10.12377,137.4836,2060.606368,1
2859,9.651896,204.9797,752.2906635,1
2860,7.798421,262.6106,1432.224687,1
2861,10.45427,129.9598,1607.273001,1
2862,12.77256,162.4538,1667.506374,0
2863,11.35043,152.4555,1837.760704,1
2864,8.270725,192.4885,722.5123131,1
2865,11.39269,139.9568,756.3419475,0
2866,6.726676,194.9992,1240.679237,0
2867,8.989551,139.9512,1745.07852,1
2868,9.818493,210.138,1276.902314,0
2869,12.54048,95.01949,794.1801028,0
2870,7.580234,149.9447,1195.475034,0
2871,13.1997,159.9349,1215.994181,0
2872,4.527242,192.4567,939.6683701,0
2873,14.83341,127.4887,1063.884067,0
2874,12.09619,255.1336,2528.759994,1
2875,6.601125,92.45514,1844.526573,0
2876,13.01529,179.9476,1952.410832,1
2877,16.09553,147.4564,1076.991137,0
2878,10.32418,169.9447,765.1823242,0
2879,7.070888,149.9776,1498.93018,0
2880,10.80585,137.4836,1091.509603,0
2881,8.868239,237.6549,1658.402714,1
2882,8.733741,137.4872,2004.460047,0
2883,7.364011,107.5286,1520.458929,0
2884,13.28585,137.4686,924.5326675,0
2885,6.889062,137.4872,1756.84915,0
2886,7.580987,127.4887,1406.307337,0
2887,9.653612,114.9658,1398.161322,0
2888,10.82253,222.6362,2192.448535,0
2889,8.059068,187.656,1750.253059,1
2890,8.226403,174.9768,1303.89059,1
2891,9.904595,235.1417,1439.765003,1
2892,10.36695,184.9647,1410.343155,0
2893,11.00923,147.4421,1103.016586,0
2894,13.03944,174.9755,1282.323667,0
2895,11.76312,214.9663,1548.154792,1
2896,6.146076,147.4564,1212.659466,1
2897,9.92622,95.01949,1488.056133,0
2898,2.747035,227.4754,1137.782472,1
2899,12.2307,169.9671,1393.130581,1
2900,6.018375,152.4798,1263.915496,0
2901,12.54931,252.6378,1489.056859,1
2902,12.76686,182.4608,2320.769374,0
2903,11.32795,219.9902,1254.859385,1
2904,6.407701,107.482,1104.543998,0
2905,6.838437,139.9816,1596.175795,0
2906,5.754038,149.9483,764.0244287,0
2907,12.99932,127.4586,1722.032536,0
2908,9.995799,220.1185,1493.782205,1
2909,9.959938,217.4725,1962.047024,0
2910,8.967992,195.0062,768.7084381,0
2911,6.991807,159.9349,719.7798137,0
2912,8.472212,230.1051,1308.7086,1
2913,11.14249,92.45514,709.6900125,1
2914,5.620259,164.9647,1221.36675,1
2915,5.902462,199.9902,2517.584249,1
2916,11.62995,245.175,1704.872057,0
2917,12.19992,127.4958,1932.26875,0
2918,10.56558,182.4538,1174.54568,0
2919,9.702895,194.9699,581.9611419,0
2920,8.870546,167.4564,1810.474782,0
2921,4.575379,174.9581,1821.752133,0
2922,12.964,127.4601,917.5571323,0
2923,10.06356,147.4564,863.6296514,0
2924,8.327232,177.4876,948.6927365,0
2925,10.19137,204.9797,1412.381474,1
2926,11.2239,219.9902,946.5642973,1
2927,20.30462,124.9607,1663.235204,0
2928,12.80332,194.9663,860.4509841,0
2929,11.67122,204.9634,2380.995294,0
2930,12.21062,152.5022,859.2099751,1
2931,7.262788,194.9744,1209.038145,1
2932,8.601513,157.4836,2149.727449,0
2933,8.665467,245.147,1860.127661,1
2934,10.65341,117.4835,822.5599233,0
2935,12.47288,174.9755,792.3707277,0
